,0,1,2,3
149,TRK03-4-12.adj,8,0.35714285714285715,-0.0197753633333332
150,TRK06-2-12_Triple.adj,15,0.2761904761904762,0.009728152913605063
151,TRK07-4-12.adj,6,0.4,-0.03119716555555559
152,TRK08-12_Triple.adj,9,0.4166666666666667,0.010572894391534353
153,TRK08-2-12_Triple.adj,8,0.4642857142857143,0.011439920833333422
154,TRK08-4-12.adj,16,0.35,0.01734275626075324
155,TRK09-2-12_Triple.adj,16,0.24166666666666667,0.008657651060120494
156,TRK09-4-12.adj,17,0.22058823529411764,0.03584108774604491
157,TRK10-12_Triple.adj,2,1.0,0.0
158,TRK10-2-12_Triple.adj,18,0.20261437908496732,-0.012565112159753774
159,TRK10-4-12.adj,12,0.2878787878787879,-0.012639390382395274
160,TRK11-12_Triple.adj,19,0.16374269005847952,0.003630046144650091
161,TRK11-2-12_Triple.adj,12,0.2727272727272727,-0.007949517079124465
162,TRK12-12_Triple.adj,13,0.2692307692307692,0.0014386085159286026
163,TRK12-2-12_Triple.adj,11,0.5454545454545454,0.007104956031746071
164,TRK13-12_Triple.adj,7,0.42857142857142855,-0.03538050999999988
165,TRK13-2-12_Triple.adj,31,0.14838709677419354,0.0336109235019934
166,TRK14-12_Triple.adj,12,0.3484848484848485,0.04717205138407901
167,TRK14-2-12_Triple.adj,11,0.32727272727272727,-0.01571259656565643
168,TRK14-4-12.adj,8,0.25,-0.03611784249999994
169,TRK15a-12_Triple.adj,12,0.30303030303030304,-0.016598154537036985
170,TRK15a-2-12_Triple.adj,13,0.19230769230769232,-0.053629269706959595
171,TRK15b-2-12_Triple.adj,13,0.21794871794871795,-0.04382068489621476
172,TRK17-12_Triple.adj,7,0.42857142857142855,-0.01721384333333328
173,TRK17-2-12_Triple.adj,24,0.21739130434782608,0.029628292051736182
174,TRK18-12_Triple.adj,15,0.3238095238095238,0.041376992644466745
175,TRK18-2-12_Triple.adj,22,0.13852813852813853,0.009432486087842888
176,TRK18-4-12.adj,3,0.6666666666666666,-0.026810609999999995
177,TRK19-12_Triple.adj,17,0.29411764705882354,0.01274050277794111
178,TRK19-2-12_Triple.adj,19,0.27485380116959063,0.034275112468161555
179,TRK19-4-12.adj,13,0.24358974358974358,0.0035703100854701944
180,TRK20-12_Triple.adj,10,0.4444444444444444,-0.008882674761904663
181,TRK21-12_Triple.adj,15,0.17142857142857143,-0.043718425343175264
182,TRK22-12_Triple.adj,15,0.21904761904761905,-0.031829474825100686
183,TRK22-4-12.adj,28,0.15608465608465608,0.04277021130207126
184,TRK23-12_Triple.adj,12,0.4090909090909091,-0.007551605965608406
185,TRK23-2-12_Triple.adj,25,0.30333333333333334,0.045519508578699505
186,TRK24-12_Triple.adj,11,0.38181818181818183,-0.006284071327561248
187,TRK24-2-12_Triple.adj,21,0.2714285714285714,0.02720973278008673
188,TRK24-4-12.adj,11,0.2545454545454545,-0.04597573810966806
189,TRK25-12_Triple.adj,12,0.4090909090909091,0.007759240595238193
190,TRK25-2-12_Triple.adj,10,0.26666666666666666,0.003879800333333372
191,TRK26-12_Triple.adj,28,0.1693121693121693,0.025441509748867153
192,TRK26-4-12.adj,14,0.18681318681318682,-0.07744133301301866
193,TRK27-12_Triple.adj,12,0.30303030303030304,0.00950535075396843
194,TRK27-2-12_Triple.adj,6,0.4666666666666667,0.00017988555555564778
195,TRK27-4-12.adj,11,0.4,0.006640248268398324
196,TRK28-2-12_Triple.adj,21,0.23333333333333334,0.02479888257638715
197,TRK29-2-12_Triple.adj,14,0.18681318681318682,-0.031221703436246195
198,TRK30-2-12_Triple.adj,12,0.19696969696969696,-0.0286123891005291
199,TRK30-4-12.adj,13,0.5,0.03161027953268972
200,TRK31-2-12_Triple.adj,14,0.17582417582417584,-0.005031176984523299
201,TRK34a-2-12_Triple.adj,24,0.11956521739130435,0.019516564038507687
202,TRK34b-2-12_Triple.adj,15,0.19047619047619047,-0.028386327340955305
203,TRK35-2-12_Triple.adj,5,0.5,-0.032663939333333336
204,TRK37-2-12_Triple.adj,19,0.22807017543859648,0.032269025600141284
205,TRK38-2-12_Triple.adj,7,0.38095238095238093,-0.02997344999999994
206,TRK38.adj,48,0.12234042553191489,0.013166004467360416
207,TRK39-2-12_Triple.adj,6,0.6666666666666666,-0.011622752777777875
208,TRK39a_042409.adj,20,0.15789473684210525,-0.043127025783413944
209,TRK39b_042409.adj,35,0.07226890756302522,0.010340175976920708
210,TRK40-2-12_Triple.adj,38,0.13513513513513514,0.037394075443107
211,TRK43a_042509.adj,26,0.11076923076923077,-0.01606316106475295
212,TRK43b_042509.adj,10,0.24444444444444444,-0.03331725455555545
213,TRK47a_051209.adj,41,0.07195121951219512,0.002923142275814939
214,TRK47b_051209.adj,43,0.059800664451827246,-0.004927143433653202
215,TRK50a_051209.adj,56,0.044805194805194806,0.045277864710635586
216,TRK50b_051209.adj,30,0.0735632183908046,0.053979098301334995
217,TRK51_051209.adj,42,0.09175377468060394,0.010861556097611863
218,TRK57a_051409.adj,35,0.08235294117647059,0.006173289645997651
219,TRK57b_051409.adj,41,0.06463414634146342,0.010129597466269681
220,TRK60_051509.adj,49,0.0782312925170068,0.009222088749130568
221,TRK64a_051909.adj,34,0.08377896613190731,-0.01542058933110553
222,TRK64b_051909.adj,45,0.12525252525252525,0.030399602403116916
223,TRKa37-3-12.adj,24,0.2210144927536232,0.037454421486250083
224,TRKa41-3-12.adj,30,0.15862068965517243,0.05516013538766256
225,TRKa42-3-12.adj,21,0.23809523809523808,0.016406981282903726
226,TRKa43-3-12.adj,23,0.2766798418972332,0.10382134163794925
227,TRKa44-3-12.adj,29,0.11083743842364532,0.10739880370352796
228,TRKa45-3-12.adj,10,0.37777777777777777,0.016008044460317682
229,TRKa46-3-12.adj,2,1.0,0.0
230,TRKa47-3-12.adj,7,0.47619047619047616,-0.01955649714285709
231,TRKa48-3-12.adj,12,0.3484848484848485,0.02602672911375679
232,TRKa49-3-12.adj,16,0.35,0.04593592524454726
233,TRKa51a-3-12.adj,23,0.15019762845849802,0.04762430963336894
234,TRKa51b-3-12.adj,23,0.1976284584980237,0.0019732099507436093
235,TRKa52-3-12.adj,29,0.19950738916256158,0.019063192490602187
236,TRKa53-3-12.adj,27,0.1908831908831909,0.10754195780520483
237,TRKa54-3-12.adj,8,0.35714285714285715,-0.04846286333333333
238,TRKb06-3-12.adj,15,0.3047619047619048,0.06517951467562076
239,TRKb07-3-12.adj,24,0.18478260869565216,0.06324956010303216
240,TRKb09-3-12.adj,19,0.21637426900584794,0.047892775591141024
241,TRKb10-3-12.adj,20,0.16842105263157894,-0.018002001279468684
242,TRKb11-3-12.adj,23,0.2885375494071146,0.06643566598563404
243,TRKb12-3-12.adj,32,0.20967741935483872,0.05110916182553635
244,TRKb13a-3-12.adj,14,0.15384615384615385,-0.006620033136783753
245,TRKb13b-3-12.adj,18,0.21568627450980393,0.03144032249943968
246,TRKb16-3-12.adj,10,0.4222222222222222,-0.004801207285714137
247,TRKb17-3-12.adj,14,0.26373626373626374,-0.002335378553271951
248,TRKb18-3-12.adj,11,0.3090909090909091,0.0486444573015874
249,WETA0513-20.adj,48,0.09485815602836879,0.07124910576792773
250,whale2002.adj,42,0.09523809523809523,0.08111220445738478
251,whale2003.adj,31,0.15913978494623657,0.13995374046337222
252,whale2004.adj,63,0.08090117767537122,0.06328548881206182
253,whale2005.adj,60,0.09096045197740113,0.1269602123978186
254,whale2006.adj,43,0.13732004429678848,0.07879457271848002
255,whale2007.adj,25,0.12666666666666668,0.0805339056853858
256,whale2008.adj,59,0.12098188194038574,0.08709017744117092
257,whale2009.adj,46,0.18164251207729468,0.08537818468230052
258,whale2010.adj,68,0.1286215978928885,0.1191457376233462
259,whale2011.adj,71,0.12152917505030181,0.11825335624408893
260,whale2012.adj,78,0.1471861471861472,0.1025166021990734
261,whale2013.adj,52,0.1229260935143288,0.07970638431632963
262,stickleback_atton_group_1.adj,9,0.3611111111111111,0.10627154696649045
263,stickleback_atton_group_2.adj,10,0.3111111111111111,-0.02070756238095235
264,stickleback_atton_group_3.adj,9,0.3333333333333333,-0.015435291428571338
265,stickleback_atton_group_4.adj,10,0.26666666666666666,0.008929800333333427
266,stickleback_atton_group_5.adj,10,0.28888888888888886,-0.0515215603015872
267,stickleback_atton_group_6.adj,10,0.26666666666666666,-0.02833964411111104
268,stickleback_atton_group_7.adj,9,0.3611111111111111,-0.0036989115873015243
269,guppy_hasenjager_familiar_1.adj,6,0.4666666666666667,-0.005153447777777746
270,guppy_hasenjager_familiar_10.adj,6,0.5333333333333333,-0.05055509611111112
271,guppy_hasenjager_familiar_2.adj,6,0.5333333333333333,-0.009999540555555556
272,guppy_hasenjager_familiar_4.adj,6,0.5333333333333333,-0.03305509611111115
273,guppy_hasenjager_familiar_5.adj,6,0.5333333333333333,-0.021388429444444485
274,guppy_hasenjager_familiar_6.adj,6,0.5333333333333333,-0.022777318333333334
275,guppy_hasenjager_familiar_7.adj,6,0.5333333333333333,0.004583792777777818
276,guppy_hasenjager_familiar_8.adj,6,0.5333333333333333,-0.02736065166666668
277,guppy_hasenjager_familiar_9.adj,6,0.4666666666666667,-0.028347892222222244
278,Weighted_Barn_swallow_contact_network_Levin.adj,17,0.16176470588235295,-0.03281058678948495
279,Weighted_Barn_swallow_non_physical_social_interaction_Levin.adj,17,0.18382352941176472,0.015145197569815883
280,weighted_geese_female_foraging.adj,20,0.15263157894736842,0.1393665671152155
281,weighted_geese_male_foraging.adj,22,0.12987012987012986,0.05279872542688336
282,weighted_hens_pecking_order.adj,32,1.0,0.0
283,weighted_network_social_songbird.adj,88,0.034221525600835946,0.26661365397255143
284,weighted_Flock_Season2_Dryad.adj,31,0.0989247311827957,0.19530403950466263
285,weighted_Flock_Season3_Dryad.adj,23,0.13438735177865613,0.152988990078661
286,weighted_sparrow_social_2009.adj,30,0.10114942528735632,0.14044993006215825
287,weighted_sparrow_social_2010.adj,36,0.08253968253968254,0.22923938491292578
288,Thornbill_Farine.adj,37,0.08258258258258258,0.1904781262097854
289,social_weaver_0.adj,18,0.1830065359477124,0.15407907494619044
290,social_weaver_1.adj,7,0.5714285714285714,0.03191571571428569
291,social_weaver_10.adj,16,0.175,0.0649842869440283
292,social_weaver_11.adj,42,0.13124274099883856,0.12541309885504556
293,social_weaver_12.adj,39,0.16734143049932523,0.11395108992596352
294,social_weaver_13.adj,31,0.25161290322580643,0.16588638153740892
295,social_weaver_14.adj,11,0.6909090909090909,0.0005052238961038871
296,social_weaver_15.adj,23,0.16996047430830039,0.29347411613949087
297,social_weaver_16.adj,64,0.08779761904761904,0.12244449705210078
298,social_weaver_17.adj,6,0.6,0.026690239444444448
299,social_weaver_18.adj,6,0.7333333333333333,0.01879738555555562
300,social_weaver_19.adj,18,0.5228758169934641,0.011977787023655397
301,social_weaver_2.adj,5,1.0,0.0
302,social_weaver_20.adj,14,0.6813186813186813,0.013024241757369628
303,social_weaver_21.adj,15,0.6095238095238096,0.008710858698412727
304,social_weaver_22.adj,24,0.2246376811594203,0.08322588034674816
305,social_weaver_3.adj,42,0.1765389082462253,0.14708632518371237
306,social_weaver_4.adj,18,0.17647058823529413,0.21836195726482666
307,social_weaver_5.adj,13,0.24358974358974358,0.061725710240870264
308,social_weaver_6.adj,19,0.3742690058479532,0.1013407161960263
309,social_weaver_7.adj,9,0.2777777777777778,0.1429648135097001
310,social_weaver_8.adj,34,0.2620320855614973,0.04418704551153555
311,social_weaver_9.adj,12,0.5454545454545454,0.022732122283549833
312,weaver_dijk_social_00.adj,18,0.1830065359477124,0.14521708671655517
313,weaver_dijk_social_01.adj,7,0.5714285714285714,0.015463334761904693
314,weaver_dijk_social_02.adj,5,1.0,0.0
315,weaver_dijk_social_03.adj,42,0.1765389082462253,0.14504220179637647
316,weaver_dijk_social_04.adj,18,0.17647058823529413,0.2142181670046147
317,weaver_dijk_social_05.adj,13,0.24358974358974358,0.0566286961438562
318,weaver_dijk_social_06.adj,19,0.3742690058479532,0.09960577599862479
319,weaver_dijk_social_07.adj,9,0.2777777777777778,0.1264793637742504
320,weaver_dijk_social_08.adj,34,0.2620320855614973,0.038957189117252954
321,weaver_dijk_social_09.adj,12,0.5454545454545454,0.015282507083934712
322,weaver_dijk_social_10.adj,16,0.175,0.08049493428280065
323,weaver_dijk_social_11.adj,42,0.13124274099883856,0.12742034503985658
324,weaver_dijk_social_12.adj,39,0.16734143049932523,0.12271932150854972
325,weaver_dijk_social_13.adj,31,0.25161290322580643,0.15618998966031278
326,weaver_dijk_social_14.adj,11,0.6909090909090909,0.008820158961038988
327,weaver_dijk_social_15.adj,23,0.16996047430830039,0.2990810744901395
328,weaver_dijk_social_16.adj,64,0.08779761904761904,0.1134649215316641
329,weaver_dijk_social_17.adj,6,0.6,0.02260690611111112
330,weaver_dijk_social_18.adj,6,0.7333333333333333,0.02560294111111111
331,weaver_dijk_social_19.adj,18,0.5228758169934641,0.0018320037945388193
332,weaver_dijk_social_20.adj,14,0.6813186813186813,0.0055823483333333436
333,weaver_dijk_social_21.adj,15,0.6095238095238096,0.009462181449735459
334,weaver_dijk_social_22.adj,24,0.2246376811594203,0.07382178243450438
335,wildbird_firth_network_2.adj,94,0.03202928391672386,0.32743113692737463
336,wildbird_firth_network_3.adj,93,0.032491818606825616,0.34902907343694317
337,wildbird_firth_network_4.adj,92,0.032250358337314856,0.3575799393142047
338,alarm.adj,37,0.06906906906906907,0.026218291782515196
339,barley.adj,48,0.07446808510638298,0.03665041057453776
340,child.adj,20,0.13157894736842105,-0.01975936291079029
341,hailfinder.adj,56,0.04285714285714286,-0.004418109154416451
342,hepar2.adj,70,0.05093167701863354,-0.004041138906332825
343,insurance.adj,27,0.14814814814814814,-0.006078415158215136
344,mildew.adj,35,0.0773109243697479,-0.022388482788974547
345,sachs.adj,11,0.3090909090909091,0.11908214587563942
346,water.adj,32,0.13306451612903225,-0.013962041400824732
347,win95pts.adj,76,0.03929824561403509,0.004707236161911099
348,weighted_network_col1_day03.adj,91,0.03296703296703297,0.12317087684769114
349,weighted_network_col1_day07.adj,99,0.030303030303030304,0.064401238990743
350,weighted_network_col1_day10.adj,99,0.030303030303030304,0.07557949429441464
351,weighted_network_col1_day11.adj,100,0.029696969696969697,0.04916898421548936
352,weighted_network_col1_day12.adj,91,0.03296703296703297,0.03012231763185063
353,weighted_network_col1_day13.adj,88,0.03396029258098224,0.058768957346649824
354,weighted_network_col1_day14.adj,87,0.03421545041432772,0.04611578259908574
355,weighted_network_col1_day15.adj,91,0.03321123321123321,0.13496954145766546
356,weighted_network_col1_day16.adj,93,0.032491818606825616,0.10410974268985364
357,weighted_network_col1_day17.adj,85,0.03557422969187675,0.057571794633712564
358,weighted_network_col1_day18.adj,79,0.0379746835443038,0.08134362904586939
359,weighted_network_col1_day19.adj,88,0.03396029258098224,0.11153115074242818
360,weighted_network_col1_day20.adj,93,0.032024310425432446,0.05089520493546669
361,weighted_network_col1_day21.adj,87,0.03475006682705159,0.07225832381080807
362,weighted_network_col1_day22.adj,73,0.04147640791476408,0.14656126989696364
363,weighted_network_col1_day23.adj,71,0.04225352112676056,0.04762683355089767
364,weighted_network_col1_day24.adj,68,0.043898156277436345,0.11066947091845022
365,weighted_network_col1_day25.adj,77,0.0393028024606972,0.06349031969833542
366,weighted_network_col1_day26.adj,69,0.043478260869565216,0.07668910226981925
367,weighted_network_col1_day27.adj,74,0.04035542391706775,0.045928647037806525
368,weighted_network_col1_day28.adj,74,0.04035542391706775,0.21446100131655965
369,weighted_network_col1_day29.adj,71,0.04225352112676056,0.06573363461334314
370,weighted_network_col1_day30.adj,69,0.04305200341005968,0.21269372293036465
371,weighted_network_col1_day31.adj,72,0.04107981220657277,0.0429737169836739
372,weighted_network_col1_day32.adj,54,0.05520614954577219,0.06022108912162271
373,weighted_network_col1_day33.adj,52,0.05731523378582202,0.12708649056334567
374,weighted_network_col1_day34.adj,52,0.058069381598793365,0.06822501937128347
375,weighted_network_col1_day35.adj,51,0.0596078431372549,0.10062846332730017
376,weighted_network_col1_day36.adj,50,0.05959183673469388,0.06859737503584581
377,weighted_network_col1_day37.adj,49,0.06207482993197279,0.16026184452198602
378,weighted_network_col1_day38.adj,50,0.060408163265306125,0.06998301148230554
379,weighted_network_col1_day39.adj,53,0.057329462989840346,0.030928795274243998
380,weighted_network_col1_day40.adj,48,0.06294326241134751,0.10363735468226302
381,weighted_network_col1_day41.adj,52,0.058069381598793365,0.04080569709138193
382,weighted_network_col2_day12.adj,94,0.03180050331731869,0.08533033069933184
383,weighted_network_col2_day14.adj,100,0.0298989898989899,0.03825218065830807
384,weighted_network_col2_day15.adj,98,0.030296654744371977,0.06969316117062262
385,weighted_network_col2_day16.adj,95,0.031802911534154536,0.042136215548513024
386,weighted_network_col2_day17.adj,92,0.0327281414237936,0.08476427082296648
387,weighted_network_col2_day19.adj,93,0.03225806451612903,0.08474032308551582
388,weighted_network_col2_day20.adj,95,0.031802911534154536,0.059314182567818306
389,weighted_network_col2_day21.adj,93,0.032024310425432446,0.10198182224005756
390,weighted_network_col2_day22.adj,82,0.036735922914784704,0.06194754139972636
391,weighted_network_col2_day23.adj,83,0.03526300323244196,0.03783652749962678
392,weighted_network_col2_day24.adj,81,0.03734567901234568,0.02524207849193435
393,weighted_network_col2_day25.adj,81,0.03641975308641975,0.0641694943058768
394,weighted_network_col2_day26.adj,80,0.03734177215189873,0.03509965763407667
395,weighted_network_col2_day27.adj,78,0.03862803862803863,0.050869262156433386
396,weighted_network_col2_day28.adj,78,0.03862803862803863,0.04603161556967966
397,weighted_network_col2_day29.adj,77,0.03861927546138073,0.05832480385187029
398,weighted_network_col2_day30.adj,78,0.03862803862803863,0.0844880569268988
399,weighted_network_col2_day31.adj,77,0.0393028024606972,0.06399786601837508
400,weighted_network_col2_day32.adj,55,0.05454545454545454,0.0035662549111771195
401,weighted_network_col2_day33.adj,57,0.05325814536340852,0.042010476224026254
402,weighted_network_col2_day34.adj,50,0.060408163265306125,0.11255604919483533
403,weighted_network_col2_day35.adj,55,0.055218855218855216,0.05128483035037522
