network,nodes,edges,real rand auc,real attack auc,fin theory rand auc,fin theory attack auc
voles_begon_site_KCS_trapping_session_32.adj,32,32,0.3131907205380446,0.46079839059024325,0.16031369895779687,0.19636465016000298
voles_begon_site_KCS_trapping_session_33.adj,17,16,0.3688253675710422,0.5105539239495815,0.2230691901972179,0.2645655007223974
voles_begon_site_KCS_trapping_session_34.adj,9,6,0.423005291005291,0.49584937271604934,0.31199294532627864,0.31674021244091705
voles_begon_site_KCS_trapping_session_35.adj,9,10,0.5316784244562023,0.6418987771193709,0.39676660787771895,0.39960190831425624
voles_begon_site_KCS_trapping_session_36.adj,21,21,0.3466863821933849,0.5070511566338647,0.21435981718305175,0.2452099297235013
voles_begon_site_KCS_trapping_session_37.adj,42,53,0.35501436947358306,0.5361673354282721,0.1855585621237102,0.20931900920950094
voles_begon_site_KCS_trapping_session_38.adj,10,9,0.4450394179894179,0.5668551288791204,0.3263492063492064,0.3436240122799405
voles_begon_site_KCS_trapping_session_40.adj,8,8,0.5381547619047619,0.6254003871520647,0.4062127976190476,0.4011958920239695
voles_begon_site_KCS_trapping_session_44.adj,12,17,0.5051856962481962,0.693033878541186,0.36206709956709954,0.4023640510625399
voles_begon_site_KCS_trapping_session_45.adj,11,9,0.4366548165639074,0.5230872412874065,0.336140627049718,0.31123220034617516
voles_begon_site_KCS_trapping_session_46.adj,40,50,0.34233768672756876,0.536017587904362,0.1546199422840993,0.21224330296009722
voles_begon_site_KCS_trapping_session_50.adj,46,67,0.32647440814605294,0.5900014163939207,0.16761275784927931,0.22874090953564424
voles_begon_site_KCS_trapping_session_51.adj,37,39,0.2810585782410616,0.4680498331053437,0.14971854636504225,0.1894247729792492
voles_begon_site_KCS_trapping_session_52.adj,12,9,0.37970752164502164,0.4873477501727844,0.27784541847041844,0.28696536799294287
voles_begon_site_KCS_trapping_session_53.adj,16,17,0.42152099029442763,0.5632834266646939,0.27909080936424685,0.2947134702847211
voles_begon_site_KCS_trapping_session_54.adj,8,9,0.5739241071428571,0.660116786092913,0.3957961309523809,0.4258450021449963
voles_begon_site_KCS_trapping_session_55.adj,40,57,0.4357191825835828,0.5911665367150959,0.17779000127098865,0.23771077572269156
voles_begon_site_KCS_trapping_session_56.adj,16,23,0.5789651052072926,0.6719440883675022,0.3256184570637696,0.3569941470250841
voles_begon_site_KCS_trapping_session_57.adj,22,24,0.4489138877001598,0.5367115908649356,0.24424724449175617,0.2547598500500978
voles_begon_site_KCS_trapping_session_58.adj,20,24,0.3767448179121359,0.584166804996343,0.26176898436960355,0.2856968927861565
voles_begon_site_KCS_trapping_session_59.adj,34,49,0.35802587622362386,0.608167051890757,0.18839165479571837,0.2569936567542046
voles_begon_site_KCS_trapping_session_62.adj,22,23,0.3577241697364304,0.5199627613209729,0.20976604059386217,0.2474961779558172
voles_begon_site_KCS_trapping_session_63.adj,17,18,0.43765732511753275,0.5534806420391297,0.28233520932482875,0.2844341416817158
voles_begon_site_KCS_trapping_session_64.adj,23,33,0.40868235829082555,0.637896696867715,0.291677632610639,0.30265566049882614
voles_begon_site_PLJ_trapping_session_01.adj,8,8,0.548766369047619,0.6254003871520647,0.3957961309523809,0.4011958920239695
voles_begon_site_PLJ_trapping_session_02.adj,19,17,0.33036890145322595,0.47823048390691103,0.21399778472452416,0.2415862049508694
voles_begon_site_PLJ_trapping_session_03.adj,28,29,0.31336451748311006,0.4895129999746995,0.18798070549936222,0.21661621886973767
voles_begon_site_PLJ_trapping_session_04.adj,49,66,0.2455338323683089,0.5521739836207377,0.13111155986262407,0.2072911994498757
voles_begon_site_PLJ_trapping_session_05.adj,49,73,0.3323549385185951,0.5944380699683096,0.15810479495462793,0.22710265911839994
voles_begon_site_PLJ_trapping_session_06.adj,32,41,0.4121541736077784,0.5653611211282189,0.23321612104812203,0.239933894609554
voles_begon_site_PLJ_trapping_session_07.adj,28,32,0.3664170126813201,0.5302590922836796,0.18887337315663164,0.2334902070818711
voles_begon_site_PLJ_trapping_session_08.adj,19,18,0.37167484011169843,0.49889988112775296,0.23671970821229413,0.2500383304857956
voles_begon_site_PLJ_trapping_session_09.adj,30,32,0.33799286205896634,0.4945099273323797,0.17604624945541833,0.21374435897328437
voles_begon_site_PLJ_trapping_session_10.adj,26,30,0.37456325949875224,0.541622155627046,0.22660020340350545,0.24415037927393674
voles_begon_site_PLJ_trapping_session_11.adj,15,19,0.5282249306249307,0.6324842484470272,0.32409787743121077,0.3385189594427939
voles_begon_site_PLJ_trapping_session_12.adj,5,4,0.6264444444444444,0.6074299042666667,0.4888888888888889,0.4451245887111111
voles_begon_site_PLJ_trapping_session_13.adj,16,17,0.43744287223193457,0.5632834266646939,0.2799077008061383,0.2947134702847211
voles_begon_site_PLJ_trapping_session_14.adj,27,28,0.3034940102135421,0.4931117350528652,0.17504761284426892,0.22016341028555514
voles_begon_site_PLJ_trapping_session_15.adj,48,59,0.3403168487943779,0.5141581358406456,0.15121393190187687,0.19251839292626724
voles_begon_site_PLJ_trapping_session_16.adj,32,33,0.28976683547555204,0.4737051127292352,0.1746109473954538,0.20120061860899172
voles_begon_site_PLJ_trapping_session_17.adj,31,39,0.3290633471269948,0.5598554335579468,0.178736426946088,0.2393035069934761
voles_begon_site_PLJ_trapping_session_18.adj,45,64,0.3240554943089346,0.5812246250083805,0.14217448593844983,0.22548057974392546
voles_begon_site_PLJ_trapping_session_19.adj,6,7,0.6953888888888888,0.6937041623460647,0.6041666666666665,0.4909648123738426
voles_begon_site_PLJ_trapping_session_20.adj,32,42,0.3971362966219785,0.5753098076630561,0.21550359177647863,0.24463945749992613
voles_begon_site_PLJ_trapping_session_21.adj,39,52,0.3661458574389033,0.5649760595027603,0.14976757524877457,0.22650326593787343
voles_begon_site_PLJ_trapping_session_29.adj,42,47,0.23788747990917453,0.48336936867308655,0.1409779998253489,0.18790542719625164
voles_begon_site_PLJ_trapping_session_30.adj,22,21,0.3372253183146089,0.4847642251726298,0.19797934244352763,0.23289475437506607
voles_begon_site_PLJ_trapping_session_31.adj,27,37,0.4649554579331551,0.6064978726394156,0.22463269742723466,0.27247332728687795
voles_begon_site_PLJ_trapping_session_32.adj,8,10,0.6738586309523809,0.690817675822963,0.434672619047619,0.44959548248977865
voles_begon_site_PLJ_trapping_session_34.adj,6,5,0.6424027777777777,0.6059564886574074,0.47638888888888886,0.42180630865740737
voles_begon_site_PLJ_trapping_session_36.adj,9,7,0.4333756613756614,0.535983120526161,0.33668430335097,0.33544661959905847
voles_begon_site_PLJ_trapping_session_37.adj,7,7,0.647111111111111,0.6359716044852608,0.4222222222222222,0.42198038035827656
voles_begon_site_PLJ_trapping_session_38.adj,9,8,0.5346049382716048,0.5740916072360376,0.3384479717813051,0.35702644570019987
voles_begon_site_PLJ_trapping_session_39.adj,5,6,0.7193333333333333,0.7054734814844444,0.6222222222222222,0.5371479814844444
voles_begon_site_PLJ_trapping_session_44.adj,10,10,0.5518037037037038,0.5996419335690212,0.3463492063492063,0.3610335380044841
voles_begon_site_PLJ_trapping_session_45.adj,42,62,0.361590596090582,0.601905763935481,0.15698524162466884,0.24006003484056967
voles_begon_site_PLJ_trapping_session_47.adj,27,28,0.3664326898601594,0.4931117350528652,0.20348061618362023,0.22016341028555514
voles_begon_site_PLJ_trapping_session_48.adj,47,60,0.28833366307772623,0.5319655354522155,0.1702627335918646,0.2008057995120665
voles_begon_site_PLJ_trapping_session_51.adj,15,20,0.46333884880551546,0.6504982345802017,0.27376820710154043,0.34964929322918803
voles_begon_site_PLJ_trapping_session_52.adj,16,14,0.3371754703629703,0.4945632568601814,0.2372574474136974,0.26383287330738625
voles_begon_site_PLJ_trapping_session_53.adj,12,11,0.3808553391053391,0.5486544942820917,0.3036390692640692,0.31564682720496984
voles_begon_site_PLJ_trapping_session_54.adj,16,23,0.498029268474581,0.6719440883675022,0.2918472803238428,0.3569941470250841
voles_begon_site_PLJ_trapping_session_56.adj,10,8,0.4424866402116401,0.531918031415873,0.3263492063492064,0.32608658719667194
voles_begon_site_PLJ_trapping_session_57.adj,11,9,0.42648922121649374,0.5230872412874065,0.32799860072587345,0.31123220034617516
voles_begon_site_PLJ_trapping_session_62.adj,38,42,0.24738274782511746,0.48683407554068525,0.1358291820655355,0.19521939995492918
voles_begon_site_PLJ_trapping_session_63.adj,21,19,0.29797695441267597,0.4694723122007683,0.19987885910781383,0.2294568254311887
voles_begon_site_ROB_trapping_session_03.adj,49,73,0.3394623420399911,0.5944380699683096,0.14626749312836637,0.22710265911839994
voles_begon_site_ROB_trapping_session_07.adj,50,59,0.23539890415745032,0.4927427801760488,0.1234833258090359,0.1817951662501707
voles_begon_site_ROB_trapping_session_08.adj,36,32,0.20298859005665956,0.39981873179198624,0.13250235776132338,0.16758369173613452
voles_begon_site_ROB_trapping_session_09.adj,26,30,0.2933261738214327,0.541622155627046,0.1789080092806653,0.24415037927393674
voles_begon_site_ROB_trapping_session_10.adj,40,53,0.45450696225745846,0.5609197389354222,0.1808399629811904,0.2233362987885458
voles_begon_site_ROB_trapping_session_15.adj,24,24,0.29739261752852064,0.4925000886623477,0.17903053596051474,0.22918536980824916
voles_begon_site_ROB_trapping_session_18.adj,49,59,0.2481208210242193,0.5029149346566284,0.12318044139616162,0.18658715362929318
voles_begon_site_ROB_trapping_session_19.adj,42,47,0.21679666087133836,0.48336936867308655,0.13333302714377143,0.18790542719625164
voles_begon_site_ROB_trapping_session_20.adj,48,54,0.25528978724799145,0.47447495989606886,0.13059696950781574,0.17704630816803277
voles_begon_site_ROB_trapping_session_26.adj,41,48,0.20394625289959095,0.5048335663745825,0.13451133560338197,0.19747014474072352
voles_begon_site_ROB_trapping_session_30.adj,38,45,0.3036962707259558,0.5169221857801278,0.17751929139969433,0.20733031001896163
voles_begon_site_ROB_trapping_session_31.adj,25,24,0.3636562676297095,0.47079752217115256,0.20629307167608424,0.21706784381180863
voles_begon_site_ROB_trapping_session_32.adj,13,12,0.492978585517047,0.5385789808378989,0.32007878161724324,0.30191124650863843
voles_begon_site_ROB_trapping_session_34.adj,5,5,0.6799999999999999,0.6614279923822222,0.5111111111111111,0.48947554438222224
voles_begon_site_ROB_trapping_session_44.adj,15,14,0.37631760338427006,0.523698738872239,0.24498785165451833,0.28148847264158855
voles_begon_site_ROB_trapping_session_48.adj,40,39,0.26584031169814193,0.4273956918448478,0.13113167689858485,0.17054552234301368
voles_begon_site_ROB_trapping_session_53.adj,20,18,0.3136311369487065,0.4748810133989265,0.20879256837074178,0.23657477434575241
voles_begon_site_ROB_trapping_session_56.adj,15,16,0.44546700460033783,0.5708511626512147,0.28034829368162706,0.30463133585908186
voles_begon_site_ROB_trapping_session_57.adj,30,32,0.32853718895684414,0.4945099273323797,0.1742261576698093,0.21374435897328437
voles_begon_site_ROB_trapping_session_58.adj,46,53,0.25288802330771654,0.4886878894740021,0.1275617682569763,0.18479936791282028
voles_begon_site_ROB_trapping_session_63.adj,44,61,0.31939947424270076,0.5727201249216556,0.1640853650671179,0.2230483666820966
voles_begon_site_ROB_trapping_session_64.adj,24,22,0.33609944796351937,0.45878424911019233,0.20786110257922583,0.21585951936038397
UNweighted_zebra_interaction.adj,27,111,0.6908719724962906,0.8879989554856067,0.42243231447148694,0.5425015516972126
tortoise_sah_network_CS_aggregate_year_2006_season_active.adj,14,7,0.33577429911358475,0.3676366061623892,0.2217738610595753,0.22875479795820602
tortoise_sah_network_CS_aggregate_year_2007_season_active.adj,25,35,0.519805950801366,0.621437951583559,0.2258996128423508,0.2865261989505602
tortoise_sah_network_CS_aggregate_year_2008_season_active.adj,24,35,0.525897544714615,0.6412822405869967,0.2554604712401648,0.3013962968679859
tortoise_sah_network_CS_aggregate_year_2009_season_active.adj,25,27,0.33733245201685635,0.5178629782774083,0.1941472323302449,0.23600638708056437
tortoise_sah_network_CS_aggregate_year_2010_season_active.adj,28,38,0.41201192795572517,0.6003500210149788,0.2017842612335598,0.26679060127808946
tortoise_sah_network_CS_aggregate_year_2011_season_active.adj,31,14,0.21243010132501197,0.23673283666622844,0.13040533979226915,0.13081483449840486
tortoise_sah_network_CS_aggregate_year_2011_season_inactive.adj,31,8,0.17067172148494952,0.18130419982609913,0.11947727960541481,0.11919100377197009
tortoise_sah_network_CS_aggregate_year_2012_season_active.adj,38,20,0.23068678130679016,0.23811800190225865,0.1162304943169089,0.11954555968289607
tortoise_sah_network_CS_aggregate_year_2013_season_active.adj,38,16,0.19905670484288318,0.2035294908841569,0.10829054885455834,0.11189543361832777
tortoise_sah_network_CS_aggregate_year_2013_season_inactive.adj,33,6,0.15451752870785615,0.1566989905531179,0.11091357024866762,0.11110748041144505
tortoise_sah_network_HW_aggregate_year_2009_season_active.adj,21,9,0.2608152547950571,0.28042677052519804,0.16369743497120762,0.1686043092603137
tortoise_sah_network_HW_aggregate_year_2011_season_active.adj,18,6,0.26958481644837845,0.2714668124171131,0.1806665586894345,0.1798159229012147
tortoise_sah_network_HW_aggregate_year_2012_season_active.adj,16,7,0.3038903596403595,0.324220947650536,0.19869254009879006,0.20367477577076812
tortoise_sah_network_LM_aggregate_year_1998_season_inactive.adj,48,11,0.12780535903618656,0.13328831769508698,0.08571635065195718,0.08632129371019802
tortoise_sah_network_LM_aggregate_year_1999_season_active.adj,44,34,0.24911434216235795,0.3243520358269765,0.11554547871471084,0.13348831019432203
tortoise_sah_network_MC_aggregate_year_2012_season_active.adj,24,25,0.38469235688340914,0.5087092668709748,0.17873368223474229,0.2359363553947218
tortoise_sah_network_MC_aggregate_year_2013_season_active.adj,21,20,0.37676157889102,0.4885113216754352,0.19523726337820396,0.23730320663265814
tortoise_sah_network_PV_aggregate_year_2005_season_active.adj,20,13,0.30928342749656584,0.3723247648371066,0.18322182117847752,0.19990510294821504
tortoise_sah_network_PV_aggregate_year_2008_season_active.adj,35,11,0.16867489640075164,0.1824802582660858,0.11067457636699589,0.11197544681821381
tortoise_sah_network_PV_aggregate_year_2009_season_active.adj,17,5,0.27024707254811053,0.2654900549865607,0.18399327188254525,0.1818484603859467
tortoise_sah_network_PV_aggregate_year_2010_season_active.adj,20,21,0.38234389518290435,0.5326048545793612,0.20592594668833056,0.26093800086823027
tortoise_sah_network_PV_aggregate_year_2011_season_active.adj,24,12,0.2712385165612929,0.2880640040153973,0.15380553629476768,0.16151520075288292
tortoise_sah_network_PV_aggregate_year_2012_season_active.adj,23,26,0.4403907252772276,0.5450431061573195,0.22444359078466308,0.2548094238297145
tortoise_sah_network_PV_aggregate_year_2013_season_active.adj,23,16,0.30182993857479556,0.37025972842935384,0.17475290778737318,0.1877358990071748
tortoise_sah_network_SG_aggregate_year_1999_season_active.adj,32,23,0.27195465924387174,0.33738911116679204,0.1593689203203258,0.155652163956511
tortoise_sah_network_SG_aggregate_year_2000_season_active.adj,24,6,0.20515206966725077,0.20909875110608772,0.14188958005315355,0.14312973562838277
tortoise_sah_network_SL_aggregate_year_2012_season_active.adj,11,5,0.38035598408325677,0.3860955480864926,0.24627661900389175,0.2552072692396365
tortoise_sah_network_SL_aggregate_year_2013_season_active.adj,15,13,0.4021071323737991,0.49862175451666874,0.24732921399588068,0.26992169227644625
net_Io.adj,30,138,0.8792069202527255,0.9003609566223364,0.47859296247094074,0.5571607027668438
net_Jupiter_HC_noM.adj,40,271,0.916526099656198,0.9328344267858292,0.49562473326875883,0.6167623083859456
net_Mars.adj,32,161,0.8766270301688315,0.9090782652794465,0.5014865569855411,0.5712068494603125
net_Venus.adj,43,204,0.8565434590998059,0.8951066035452943,0.38681408863340905,0.5155040520788958
17NOV_GREECE_19751984.adj,11,18,0.720045695045695,0.7407037356932568,0.3818662818662819,0.4510750388380088
17NOV_GREECE_19851994.adj,16,40,0.7526591030497282,0.8241010786991425,0.34348967005217007,0.4965409937933349
17NOV_GREECE_19952002.adj,18,45,0.7744262511725746,0.8187762915882285,0.32216223772596325,0.47611639222287316
17NOV_GREECE_1MROWS.adj,10,30,0.8664,0.8653428863033331,0.5513095238095238,0.6474688290025781
17NOV_GREECE_KINSHIP.adj,10,9,0.47446917989417997,0.5668551288791204,0.338015873015873,0.3436240122799405
9_11_HIJACKERS_PRIORCONTACTS.adj,19,24,0.6139251925691553,0.6077553431338758,0.3148417286188184,0.3022525443512174
ALQAEDA9303_OPERATIONS_1.adj,11,19,0.7426979316979316,0.7553279117721212,0.3755651755651756,0.4655300913951427
ALQAEDA9303_OPERATIONS_10.adj,11,17,0.7347460317460317,0.7245039612671772,0.3897065897065897,0.4360215566513225
ALQAEDA9303_OPERATIONS_11.adj,23,66,0.7752024611593867,0.8350781829897536,0.3727148581166619,0.4718264111042491
ALQAEDA9303_OPERATIONS_12.adj,8,14,0.7701815476190476,0.7780695979778521,0.4525297619047619,0.5349678088793686
ALQAEDA9303_OPERATIONS_13.adj,17,47,0.8176858283328872,0.8397352252890744,0.4510049862991039,0.5117043642997148
ALQAEDA9303_OPERATIONS_14.adj,19,38,0.723825624495903,0.7602426978693424,0.41235820709504917,0.4080119540199915
ALQAEDA9303_OPERATIONS_15.adj,14,26,0.7271701453308596,0.7610663120184098,0.3903447742733457,0.44154962883271254
ALQAEDA9303_OPERATIONS_18.adj,12,26,0.7625214947089946,0.8069989791342274,0.49463684463684454,0.5115786346189714
ALQAEDA9303_OPERATIONS_19.adj,9,16,0.7597548500881833,0.7736717368636232,0.446031746031746,0.5132242149867187
ALQAEDA9303_OPERATIONS_22.adj,16,32,0.6269562555500053,0.7722677398748435,0.33675842386779886,0.43728929279976897
ALQAEDA9303_OPERATIONS_23.adj,8,14,0.7884374999999999,0.7780695979778521,0.5489583333333333,0.5349678088793686
ALQAEDA9303_OPERATIONS_25.adj,10,27,0.8575071428571429,0.8514632690576768,0.6296428571428571,0.6121380101041312
ALQAEDA9303_OPERATIONS_26.adj,12,13,0.620882726070226,0.6041499746363654,0.2842111592111592,0.34493118802451517
ALQAEDA9303_OPERATIONS_28.adj,29,109,0.7602551733931054,0.8734731535193838,0.2911617121954213,0.5078573084603489
ALQAEDA9303_OPERATIONS_3.adj,19,77,0.8662471093291526,0.8934460487903788,0.5282069782069782,0.5973981103183761
ALQAEDA9303_OPERATIONS_4.adj,28,99,0.6697223798945291,0.8658874672537055,0.4029824440099007,0.49772886768053637
ALQAEDA9303_OPERATIONS_5.adj,6,10,0.785486111111111,0.7761711494236538,0.5902777777777777,0.5889235013117096
ALQAEDA9303_OPERATIONS_7.adj,12,38,0.7113170093795091,0.8711129438730554,0.5462617243867244,0.621032947752168
ALQAEDA9303_OPERATIONS_8.adj,12,44,0.8666147486772485,0.8877826404649581,0.6322089947089947,0.665671170576412
ALQAEDA9303_OPERATIONS_9.adj,8,16,0.6702499999999999,0.8055952654444458,0.5597470238095238,0.5756432423237101
AE_INDO_1990_1994.adj,8,7,0.57603125,0.5868001607896205,0.35647321428571427,0.3766834667271205
AE_INDO_1995_1999.adj,18,14,0.39693634506379594,0.4396204709746684,0.22281533372219647,0.2317658628389202
AE_INDO_2000.adj,22,22,0.3890372593366542,0.5026289237247111,0.19941168535314327,0.24019832353742349
AE_INDO_2001.adj,23,25,0.3885516896178405,0.5294030433469676,0.19857123006004884,0.2477664291387949
AE_INDO_2002.adj,23,27,0.497409689557117,0.5600886411674038,0.2628526875561118,0.2617802945111154
AE_INDO_2003.adj,24,37,0.5755872414273779,0.6616102427389665,0.30154898940212405,0.31357000230680426
AE_INDO_2004.adj,27,112,0.8448491148620342,0.8891685737108458,0.5473801500346621,0.5448879625866702
AE_INDO_2005.adj,12,23,0.7489842472342471,0.7787308515608083,0.5204365079365079,0.4775215791793192
AE_INDO_OPERATION_ID.adj,27,112,0.8492072187570604,0.8891685737108458,0.5473801500346621,0.5448879625866702
AE_INDO_TIE_EXTINGUISH.adj,27,112,0.8452492085786382,0.8891685737108458,0.5473801500346621,0.5448879625866702
AE_INDO_TIE_YEAR.adj,27,112,0.8466241262146343,0.8891685737108458,0.5473801500346621,0.5448879625866702
N34_1.adj,34,54,0.5704322228712849,0.645643873286033,0.24617776798755198,0.27760097076008916
N34_10.adj,28,26,0.34094049267952375,0.44543918364933294,0.18215082503915597,0.19973499939352884
N34_13.adj,16,16,0.5858949696137196,0.5413047835263494,0.3138781357531358,0.2844467597398352
N34_15.adj,38,40,0.2734694507735157,0.46553904025991794,0.13787076833353207,0.18719193577469234
N34_16.adj,33,34,0.3365116872796531,0.4694868142695054,0.15504431176323633,0.19703465716979804
N34_18.adj,28,31,0.4364331322519669,0.517087619256764,0.20495197891173844,0.22784310555481418
N34_19.adj,31,39,0.4399630805462029,0.5598554335579468,0.2565466340649499,0.2393035069934761
N34_20.adj,29,23,0.31228133266612207,0.38161120893705364,0.15642065357810828,0.1750675091065244
N34_21.adj,38,43,0.40769931209441757,0.4971148481399167,0.14727799932088323,0.19923608110842528
N34_22.adj,40,42,0.332826669986226,0.4596335227351518,0.1422895874781519,0.18190100246243573
N34_3.adj,26,19,0.283387407863052,0.3694278602587922,0.1670563842095366,0.17934196429745283
N34_4.adj,23,21,0.32482855682911854,0.4615321052759135,0.19232563780311443,0.21978160501230623
N34_6.adj,24,27,0.4625160190199352,0.5396024992948336,0.21718254102649293,0.24934958029653564
N34_7.adj,44,62,0.4426995759317322,0.5795046251228297,0.1849363622547786,0.22627557990382235
N34_9.adj,38,48,0.33062047056714217,0.5447447869439961,0.18027573887302298,0.21924297506838838
BALIBOMBING2002_1985_1989.adj,10,14,0.6250412698412697,0.7051851971966482,0.37505291005291,0.43327500716785455
BALIBOMBING2002_1990_1994.adj,17,43,0.713694753279528,0.8224256541605979,0.42984252707436105,0.48704302411140976
BALIBOMBING2002_1995_1999.adj,22,83,0.7454315901891364,0.8825695609165523,0.40092743728579644,0.5530292806230251
BALIBOMBING2002_2000.adj,23,97,0.7546830919639652,0.894733684649401,0.382826069564878,0.5750950949914907
BALIBOMBING2002_2001.adj,23,99,0.7933657715282428,0.8971374812896198,0.4054792408002799,0.5806521472207453
BALIBOMBING2002_2002.adj,27,156,0.8886336920167826,0.92394060802471,0.45565672207705676,0.6340977943257287
BALIBOMBING2002_2003.adj,13,52,0.865945165945166,0.8948926961902073,0.6146705146705146,0.6725152992930129
BALIBOMBING2002_2004.adj,6,11,0.8059027777777777,0.7934489639549634,0.6875,0.6235485752603247
BALIBOMBING2002_2005.adj,6,11,0.7948611111111112,0.7934489639549634,0.6875,0.6235485752603247
BALIBOMBING2002_2006.adj,6,10,0.7754861111111111,0.7761711494236538,0.6875,0.5889235013117096
BALIBOMBING2005_1996.adj,11,11,0.5128700861428136,0.5859411262243189,0.32279505006777737,0.3434074798285627
BALIBOMBING2005_1997.adj,11,11,0.5094203506930781,0.5859411262243189,0.32279505006777737,0.3434074798285627
BALIBOMBING2005_1998.adj,11,13,0.5806288862652499,0.6407346004263949,0.34177270540906907,0.37593783980834383
BALIBOMBING2005_1999.adj,14,15,0.4944317408781695,0.5821604557651341,0.2807616986188415,0.31748717804130244
BALIBOMBING2005_2000_1.adj,15,16,0.4921750718417386,0.5708511626512147,0.27052034385367724,0.30463133585908186
BALIBOMBING2005_2000_2.adj,15,16,0.49261287847954516,0.5708511626512147,0.27052034385367724,0.30463133585908186
BALIBOMBING2005_2001_1.adj,16,17,0.4902298370032745,0.5632834266646939,0.2686407559454434,0.2947134702847211
BALIBOMBING2005_2001_2.adj,16,17,0.4932791990995115,0.5632834266646939,0.2686407559454434,0.2947134702847211
BALIBOMBING2005_2002_1.adj,19,37,0.5636487163733376,0.7528109660411046,0.2809076634805818,0.40115236027047935
BALIBOMBING2005_2002_2.adj,19,38,0.567257569451231,0.7602426978693424,0.2809076634805818,0.4080119540199915
BALIBOMBING2005_2003_1.adj,22,43,0.5222053318862705,0.7454581258186385,0.2511530115051787,0.3816029828696075
BALIBOMBING2005_2003_2.adj,23,44,0.5314838280873531,0.7351480556221839,0.23473127621412546,0.36893703091529273
BALIBOMBING2005_2004_1.adj,25,50,0.5733784216194608,0.7429999276464095,0.2505248296400807,0.36823460191210167
BALIBOMBING2005_2004_2.adj,25,50,0.5696521836360496,0.7429999276464095,0.2505248296400807,0.36823460191210167
BALIBOMBING2005_2005_1.adj,27,82,0.7696685055787431,0.83966363869385,0.35414384045569136,0.46266998642413104
BALIBOMBING2005_2005_2.adj,27,90,0.8094588162393993,0.8564859188069021,0.4036649361786088,0.48677247041472077
CAVIAR1.adj,15,17,0.6306680356680358,0.5926639331422463,0.24177476844143514,0.31599652204549433
CAVIAR10.adj,38,41,0.46837690412463245,0.47630669565478456,0.12994408730755516,0.19121332614566786
CAVIAR11.adj,35,38,0.4826302637661482,0.4861243876894428,0.1646841794229779,0.19979605882222434
CAVIAR2.adj,21,23,0.6168955054179144,0.5423332011114685,0.17896576452525145,0.2609708300008825
CAVIAR3.adj,32,45,0.6010855120250728,0.6032512820534989,0.15276606886534586,0.2586807998174762
CAVIAR4.adj,32,44,0.6316089537085897,0.5942465166789765,0.1742337257308406,0.25405806323977537
CAVIAR5.adj,25,26,0.5547343858551422,0.5026223702711533,0.16141461805669644,0.2297073554702166
CAVIAR6.adj,23,31,0.609186117241944,0.6142658923107557,0.21404262149607947,0.2891146470137161
CAVIAR7.adj,30,38,0.6119154018871746,0.566343672072278,0.20281032016826542,0.2449671389809715
CAVIAR8.adj,33,44,0.5883789870486492,0.5784804564617899,0.16190803647223243,0.2438318644805293
CAVIAR9.adj,30,38,0.6016595194429197,0.566343672072278,0.20281032016826542,0.2449671389809715
CIELNET.adj,22,25,0.5943034770507505,0.5528387035645982,0.20480820876437258,0.26229316404232084
COCAINE_ACERO.adj,23,35,0.6693517674774235,0.6594269648753774,0.2298530704574587,0.31568809665567316
COCAINE_JAKE.adj,29,34,0.5804907366102998,0.5366537207197547,0.18309847595583986,0.23350399902933086
COCAINE_JUANES.adj,49,85,0.6109789996734449,0.6535540844156581,0.1852542681498465,0.25888241051163025
COCAINE_MAMBO.adj,31,54,0.6871986517140442,0.6846846167324111,0.2413511765339072,0.3080512177737152
COCAINE_DEALING.adj,16,17,0.6455954236735487,0.5632834266646939,0.23171585359085356,0.2947134702847211
CZECH_CORRUPTION.adj,13,50,0.8729071669071671,0.8910728096444755,0.6158915158915159,0.6606718493777393
HAMBURG_1985_1989.adj,6,7,0.5883935185185185,0.6937041623460647,0.5087962962962963,0.4909648123738426
HAMBURG_1990_1994.adj,13,14,0.4519362916285993,0.5909616514470807,0.3214876291799369,0.32769204276915304
HAMBURG_1995.adj,17,24,0.5494021594834744,0.6588174227106424,0.2969382149312945,0.3420675551974051
HAMBURG_1996.adj,22,42,0.5935355631562358,0.7385162013251794,0.2810711695034802,0.37579186269305404
HAMBURG_1997.adj,30,66,0.6735581545634138,0.7602063443869297,0.25430825693356773,0.36791459001778
HAMBURG_1998.adj,29,88,0.7278272432795443,0.8366963257190785,0.3396006410775784,0.4524813336786549
HAMBURG_1999.adj,28,79,0.7241334178534731,0.8242471015034534,0.2880480144939487,0.4394078723833423
HAMBURG_2000_1.adj,25,65,0.7078369804728507,0.8107783078552173,0.32581344115569455,0.4333887797318474
HAMBURG_2000_2.adj,24,57,0.7024544534865088,0.7925645155664087,0.3252141201968315,0.417338363934407
HAMBURG_2001_1.adj,24,57,0.7140785993337877,0.7925645155664087,0.325304307787019,0.417338363934407
HAMBURG_2001_2.adj,23,54,0.7050210222202062,0.7910037181968554,0.32505828805084946,0.41997479623211825
HAMBURG_2002_1.adj,12,11,0.4421384680134679,0.5486544942820917,0.29448502886002886,0.31564682720496984
HAMBURG_2002_2.adj,12,11,0.44504704785954774,0.5486544942820917,0.29448502886002886,0.31564682720496984
HEROIN_DEALING.adj,38,83,0.7238526881514645,0.7448928963244901,0.23286491803139647,0.3377065542823191
IS_BBC_61_IS_BBC-FRIENDS.adj,20,12,0.2720369491619491,0.35227777814838923,0.18276401659915595,0.1936539586311304
