network,nodes,edges,real rand auc,real attack auc,fin theory rand auc,fin theory attack auc
weighted_dominance_phys_contact_2010_2011.adj,46,56,0.5201742018620886,0.18327110867288338,0.5131029911123738,0.19440114695153926
weighted_dominance_phys_contact_2010_2012_peidras_blanca.adj,16,14,0.44297826479076485,0.2956724120786621,0.49426528403745895,0.2635241994473236
weighted_dominance_phys_contact_2011_2012.adj,24,30,0.5692240755128536,0.2598652475901545,0.5816188075035774,0.2690507985314199
weighted_dominance_phys_contact_2012_2013.adj,19,15,0.3116201011283298,0.210038813020726,0.43562692323094687,0.22500423593244503
weighted_hyena_networkA.adj,32,46,0.5185542924000266,0.2481430815676173,0.611807074262285,0.2630953606653193
weighted_hyena_networkB.adj,29,43,0.46686810536713924,0.18925689906888854,0.6310813777497924,0.28052954440770805
weighted_hyena_networkC.adj,32,47,0.5401683588094988,0.2509487229436553,0.620228027409253,0.2675645980310764
weighted_kangaroo_interactions.adj,10,14,0.6462116402116401,0.40510582010582014,0.7049105651927677,0.4332694321211725
weighted_burrow_sharing_before_fire_weight=freq.adj,9,10,0.5800035273368604,0.3675485008818342,0.6418987771193709,0.39960190831425624
weighted_primate_matrix_1.adj,15,20,0.6313425710092379,0.39189896523229856,0.6504982345802017,0.34964929322918803
weighted_primate_matrix_10.adj,21,31,0.6636450777723811,0.3268736478083375,0.65609529788284,0.32112874347265474
weighted_primate_matrix_11.adj,16,23,0.6975694560069557,0.39898943648943647,0.6716844412029217,0.3564846887827679
weighted_primate_matrix_12.adj,16,23,0.6818340675528174,0.3792227448477448,0.6716844412029217,0.3564846887827679
weighted_primate_matrix_13.adj,25,37,0.6426163006756384,0.29238583436375876,0.6424103420460153,0.2985360953707947
weighted_primate_matrix_14.adj,19,28,0.6693904736474395,0.4285236206288837,0.6640691477956057,0.33537720442514457
weighted_primate_matrix_15.adj,23,34,0.6233135223595229,0.27972566964648526,0.6489131575944692,0.3092386105123029
weighted_primate_matrix_16.adj,23,33,0.4686237086429867,0.2505607909989681,0.637896696867715,0.30265566049882614
weighted_primate_matrix_17.adj,7,9,0.7352380952380951,0.4666666666666667,0.7056682323680271,0.4775313468124716
weighted_primate_matrix_18.adj,6,8,0.7411388888888888,0.5111111111111111,0.7271834350537036,0.5202373112759259
weighted_primate_matrix_19.adj,10,13,0.715611111111111,0.5184126984126984,0.6823776488636704,0.4161413855494745
weighted_primate_matrix_2.adj,5,7,0.7582222222222222,0.5777777777777777,0.7398015308653334,0.5815287273097778
weighted_primate_matrix_3.adj,22,32,0.5727588066622685,0.2948418825600081,0.6475939892764556,0.3121306000295334
weighted_primate_matrix_4.adj,11,15,0.6811178451178451,0.4055315055315056,0.6867132762503465,0.4063052573105816
weighted_primate_matrix_5.adj,15,22,0.5107517692184359,0.2904877838211172,0.6829356839638164,0.3709716188860185
weighted_primate_matrix_6.adj,7,10,0.711269841269841,0.5841269841269842,0.7330682891587983,0.5064960232603856
weighted_primate_matrix_7.adj,18,25,0.650803610756225,0.3095752407843911,0.648853494032088,0.3312596419374288
weighted_primate_matrix_8.adj,19,28,0.6533490330332435,0.3820664772677156,0.6640691477956057,0.33537720442514457
weighted_primate_matrix_9.adj,17,25,0.6484344479050361,0.34288989877225173,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_1.adj,22,32,0.6050231192369877,0.2851434311432904,0.6475939892764556,0.3121306000295334
weighted_raccoon_matrix_10.adj,19,28,0.5140695062093956,0.2977744049684737,0.6640691477956057,0.33537720442514457
weighted_raccoon_matrix_11.adj,19,28,0.5813717024470649,0.3056484237191423,0.6640691477956057,0.33537720442514457
weighted_raccoon_matrix_12.adj,18,25,0.5852759069785213,0.2976341680590046,0.648853494032088,0.3312596419374288
weighted_raccoon_matrix_13.adj,19,28,0.6056794185633194,0.3229718452628669,0.6640691477956057,0.33537720442514457
weighted_raccoon_matrix_14.adj,17,25,0.5925810880776278,0.3081152347588334,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_15.adj,18,26,0.6671149856860641,0.32718539025728566,0.6627742252348113,0.34002326516897985
weighted_raccoon_matrix_16.adj,17,25,0.5646386691611605,0.3478755129274161,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_17.adj,15,22,0.5352591926591928,0.30367459700793037,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_18.adj,12,17,0.5749971941638607,0.3528459195125861,0.6927495955717092,0.4019164711976168
weighted_raccoon_matrix_19.adj,17,25,0.6277836760189702,0.38536800889742073,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_2.adj,21,31,0.47788897812972697,0.27956294964993184,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_20.adj,17,25,0.6332288648171001,0.38536800889742073,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_21.adj,14,20,0.6686611576254432,0.361892340463769,0.6816461499681491,0.37757054931232864
weighted_raccoon_matrix_22.adj,15,22,0.533974173974174,0.3198623598623599,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_23.adj,13,19,0.7033704073704073,0.3954378954378955,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_24.adj,13,19,0.6213048034586497,0.35908820524205143,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_25.adj,13,19,0.6382414110106416,0.37494300571223654,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_26.adj,15,22,0.6227477263477262,0.30331914998581666,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_27.adj,13,19,0.6458043665735973,0.40480203557126637,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_28.adj,15,22,0.5825291079291078,0.3408041341374675,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_29.adj,9,13,0.6711734273956496,0.42351557907113463,0.7200182849424103,0.45949944183940317
weighted_raccoon_matrix_3.adj,21,31,0.563009796631203,0.36531530127284206,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_30.adj,8,11,0.7225823412698411,0.4327380952380952,0.7174146855179543,0.47316176120843045
weighted_raccoon_matrix_31.adj,8,11,0.7402291666666665,0.5388888888888889,0.7174146855179543,0.47316176120843045
weighted_raccoon_matrix_32.adj,13,19,0.6105929853622162,0.3991040298732607,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_33.adj,13,19,0.6710190180190179,0.3326303326303327,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_34.adj,13,19,0.685873607873608,0.3657009657009657,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_35.adj,14,20,0.5938814188457044,0.31288513074227353,0.6816461499681491,0.37757054931232864
weighted_raccoon_matrix_36.adj,14,20,0.5518481650624508,0.31813252884681453,0.6816461499681491,0.37757054931232864
weighted_raccoon_matrix_37.adj,14,17,0.5437530762887905,0.2855254533825962,0.6260249809931033,0.34215211875429535
weighted_raccoon_matrix_38.adj,10,14,0.7188097883597884,0.5119312169312169,0.7049105651927677,0.4332694321211725
weighted_raccoon_matrix_39.adj,12,17,0.6924701980118645,0.40458553791887125,0.6927495955717092,0.4019164711976168
weighted_raccoon_matrix_4.adj,22,32,0.6208748217466201,0.3330886449448228,0.6475939892764556,0.3121306000295334
weighted_raccoon_matrix_40.adj,16,23,0.5948825399137896,0.273972931004181,0.6716844412029217,0.3564846887827679
weighted_raccoon_matrix_41.adj,14,20,0.6583639455782312,0.337899666471095,0.6816461499681491,0.37757054931232864
weighted_raccoon_matrix_42.adj,17,25,0.6007525872819991,0.35039785922138866,0.6729670857571551,0.3515071283656674
weighted_raccoon_matrix_43.adj,15,22,0.6538823300156633,0.36458085124751793,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_44.adj,11,16,0.720041366041366,0.4114959114959115,0.7065623209430592,0.42046905845018295
weighted_raccoon_matrix_45.adj,12,17,0.6359026374859705,0.3970378387045054,0.6927495955717092,0.4019164711976168
weighted_raccoon_matrix_46.adj,11,16,0.6727801827801826,0.3678210678210678,0.7065623209430592,0.42046905845018295
weighted_raccoon_matrix_47.adj,13,19,0.6863818773818775,0.38279498279498275,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_48.adj,14,20,0.649561356632785,0.4233388304816875,0.6816461499681491,0.37757054931232864
weighted_raccoon_matrix_49.adj,11,16,0.65602405002405,0.363011063011063,0.7065623209430592,0.42046905845018295
weighted_raccoon_matrix_5.adj,21,31,0.5934753965409278,0.3420112406254231,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_50.adj,15,22,0.6132717208717208,0.34060581393914735,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_51.adj,15,22,0.6244100985434319,0.3683743417076751,0.6829356839638164,0.3709716188860185
weighted_raccoon_matrix_52.adj,13,19,0.6264329232021539,0.3816992124684433,0.6941140115388498,0.39437247868807745
weighted_raccoon_matrix_6.adj,21,31,0.5900441743185367,0.28191808273630475,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_7.adj,21,31,0.5857072255939275,0.3067115088786916,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_8.adj,21,31,0.5838520809024272,0.34083810298612,0.65609529788284,0.32112874347265474
weighted_raccoon_matrix_9.adj,19,28,0.5952617327632806,0.3134857116281265,0.6640691477956057,0.33537720442514457
weighted_Contact_Sits_Macaque.adj,27,40,0.4696368548811403,0.2703303273911617,0.6364927243028163,0.2886955186534364
weighted_Grooming_Bouts_Macaque.adj,28,41,0.5998581906654903,0.24826809735212446,0.6297629037117082,0.2825560617012356
weighted_sheep_dominance.adj,23,34,0.6418896112014296,0.32877938008507396,0.6489131575944692,0.3092386105123029
weighted_spidermonkeys_contact.adj,15,22,0.7110179894179893,0.3405352672019339,0.6829356839638164,0.3709716188860185
voles_begon_site_BHP_trapping_session_02.adj,23,32,0.4891418900214132,0.28094764584110093,0.6263548840704932,0.2959444473885729
voles_begon_site_BHP_trapping_session_03.adj,19,17,0.33741354360158315,0.2251003904091732,0.47823048390691103,0.2415862049508694
voles_begon_site_BHP_trapping_session_04.adj,30,33,0.3463896146974172,0.20635368520084288,0.5072573705496499,0.2188957418908098
voles_begon_site_BHP_trapping_session_05.adj,40,59,0.4241066687339818,0.2624550451023702,0.6049909145858977,0.24464687722458073
voles_begon_site_BHP_trapping_session_07.adj,43,50,0.2892469093985707,0.1541973739487152,0.49783467064682296,0.19186240258142015
voles_begon_site_BHP_trapping_session_08.adj,20,19,0.3631534906456344,0.22172273761670044,0.49445825829218343,0.24409568565730055
voles_begon_site_BHP_trapping_session_09.adj,31,44,0.32450445298443836,0.18834775019813516,0.6087807616149422,0.26350227431226936
voles_begon_site_BHP_trapping_session_10.adj,20,27,0.5784390704969263,0.28954939167013466,0.6286388241898587,0.30970332773299963
voles_begon_site_BHP_trapping_session_11.adj,38,54,0.40109119646945435,0.19084069793022196,0.5937837865828369,0.242252215539895
voles_begon_site_BHP_trapping_session_15.adj,27,28,0.3268886335635404,0.1849520117290899,0.49311173505286,0.22016341028555364
voles_begon_site_BHP_trapping_session_19.adj,39,35,0.2088987743883906,0.12668304028971925,0.3945474413250366,0.160783526344225
voles_begon_site_BHP_trapping_session_31.adj,33,42,0.41653997786225067,0.21716940983853866,0.5592181623069091,0.2347122135713317
voles_begon_site_BHP_trapping_session_32.adj,19,24,0.4137244335969281,0.258106206794491,0.6077553431338758,0.3022525443512174
voles_begon_site_BHP_trapping_session_34.adj,17,23,0.4488068193500719,0.26213292026440815,0.6437477551321669,0.3324116667451405
voles_begon_site_BHP_trapping_session_35.adj,20,23,0.42110450900292223,0.2759941550537525,0.5675042565488806,0.2774293597071372
voles_begon_site_BHP_trapping_session_36.adj,24,34,0.47879794831113415,0.24616893229242914,0.6302199120916123,0.2951321759802991
voles_begon_site_BHP_trapping_session_37.adj,14,13,0.453653466903467,0.2747544783259069,0.5322143321595473,0.29155620016682626
voles_begon_site_BHP_trapping_session_44.adj,8,8,0.5537589285714285,0.3933035714285714,0.6250053232383185,0.3997263424167311
voles_begon_site_BHP_trapping_session_45.adj,32,47,0.3220719962958738,0.17883433515061115,0.620228027409253,0.2675645980310764
voles_begon_site_BHP_trapping_session_51.adj,47,54,0.23068684031530462,0.12101000974723942,0.485186247259366,0.18199113054341953
voles_begon_site_BHP_trapping_session_52.adj,28,28,0.27475948875109396,0.16559707981050656,0.47497591343716683,0.21083227261095924
voles_begon_site_BHP_trapping_session_53.adj,16,19,0.4250997370684869,0.27584114380989383,0.6037097315923301,0.3163446971195452
voles_begon_site_BHP_trapping_session_54.adj,19,18,0.40641252244999987,0.2333940864656198,0.49889988112775296,0.2500383304857956
voles_begon_site_BHP_trapping_session_55.adj,50,72,0.3830254853029888,0.1837091760479901,0.5794147761506206,0.21887659611578275
voles_begon_site_BHP_trapping_session_56.adj,46,68,0.3919523090493822,0.16478874638609015,0.5959462529503494,0.23162695883428575
voles_begon_site_BHP_trapping_session_62.adj,45,50,0.21653392175271344,0.12480394258357916,0.47376612592481376,0.17997860673913635
voles_begon_site_BHP_trapping_session_63.adj,26,22,0.24964913416877224,0.1732899891770534,0.4189354709403563,0.19557703063327264
voles_begon_site_BHP_trapping_session_64.adj,42,54,0.3453404605728896,0.17569036000220012,0.5441190046549718,0.21269215665142716
voles_begon_site_KCS_trapping_session_01.adj,17,17,0.3621563862255903,0.2569603535001459,0.53245085322247,0.2744635474960289
voles_begon_site_KCS_trapping_session_02.adj,30,44,0.4281434102971069,0.23392177651715218,0.6248011044738179,0.2747351937044306
voles_begon_site_KCS_trapping_session_03.adj,15,15,0.3759399242732575,0.25186344519677856,0.5478280838664321,0.2930998864009833
voles_begon_site_KCS_trapping_session_04.adj,26,29,0.3016825552652091,0.18122211732608104,0.5275720393755754,0.2377987139749998
voles_begon_site_KCS_trapping_session_05.adj,40,59,0.4383764776782053,0.18710194784165718,0.6049909145858977,0.24464687722458073
voles_begon_site_KCS_trapping_session_06.adj,31,43,0.45943100152239513,0.21694703671967966,0.5996556147627974,0.25872539394623045
voles_begon_site_KCS_trapping_session_07.adj,41,57,0.4691907738138433,0.26359057583175954,0.5785939342207206,0.22979091845755995
voles_begon_site_KCS_trapping_session_08.adj,32,37,0.3167717642617789,0.17058771352791927,0.5220662352240151,0.22060101832727566
voles_begon_site_KCS_trapping_session_09.adj,25,25,0.3425476386290008,0.19567846136902536,0.48691995000935934,0.22338762717000057
voles_begon_site_KCS_trapping_session_10.adj,12,15,0.5203444765111432,0.3593975468975469,0.6520082244804822,0.37247893448953795
voles_begon_site_KCS_trapping_session_11.adj,12,12,0.5078859628026294,0.3359407567740901,0.576910304159786,0.33013867308846767
voles_begon_site_KCS_trapping_session_12.adj,14,17,0.5536878267235409,0.320343413200556,0.6260249809931033,0.34215211875429535
voles_begon_site_KCS_trapping_session_13.adj,31,43,0.45755529407791684,0.2063506266030592,0.5996556147627974,0.25872539394623045
voles_begon_site_KCS_trapping_session_19.adj,8,8,0.5459742063492061,0.398015873015873,0.6250053232383185,0.3997263424167311
voles_begon_site_KCS_trapping_session_31.adj,16,17,0.3857522870647869,0.25691753269878265,0.5630015672676062,0.2949540034276736
voles_begon_site_KCS_trapping_session_32.adj,32,32,0.31156580588133853,0.15994434702088617,0.46064459893994836,0.1962268790370991
voles_begon_site_KCS_trapping_session_33.adj,17,16,0.3770583448334312,0.2230691901972179,0.5105539239495815,0.2645655007223974
voles_begon_site_KCS_trapping_session_34.adj,9,6,0.42582010582010577,0.31199294532627864,0.49584937271604934,0.31674021244091705
voles_begon_site_KCS_trapping_session_35.adj,9,10,0.5243962375073487,0.39676660787771895,0.6418987771193709,0.39960190831425624
voles_begon_site_KCS_trapping_session_36.adj,21,21,0.35245560419399413,0.21435981718305175,0.5070511566338647,0.2452099297235013
voles_begon_site_KCS_trapping_session_37.adj,42,53,0.331179539869006,0.18641432369201638,0.5360491421149952,0.20916402146478635
voles_begon_site_KCS_trapping_session_38.adj,10,9,0.44517936507936495,0.31976190476190475,0.5664372194907038,0.3435859450485873
voles_begon_site_KCS_trapping_session_40.adj,8,8,0.5336329365079364,0.40024801587301584,0.6250053232383185,0.3997263424167311
voles_begon_site_KCS_trapping_session_44.adj,12,17,0.5050652958152956,0.36280663780663774,0.6927495955717092,0.4019164711976168
voles_begon_site_KCS_trapping_session_45.adj,11,9,0.43363798154707245,0.336140627049718,0.5230872412874065,0.31123220034617516
voles_begon_site_KCS_trapping_session_46.adj,40,50,0.3369314478161799,0.1545647126286609,0.535893755856398,0.21216217617800848
voles_begon_site_KCS_trapping_session_50.adj,46,67,0.32216941142249067,0.16628953206936103,0.589893280194023,0.228616769707002
voles_begon_site_KCS_trapping_session_51.adj,37,39,0.27083921065494043,0.14971854636504225,0.4680498330903517,0.18942477184718504
voles_begon_site_KCS_trapping_session_52.adj,12,9,0.3714273689273689,0.27719456469456466,0.4869485769328483,0.2870411350760563
voles_begon_site_KCS_trapping_session_53.adj,16,17,0.4238743166555666,0.2763125474062974,0.5630015672676062,0.2949540034276736
voles_begon_site_KCS_trapping_session_54.adj,8,9,0.5583621031746031,0.3933035714285714,0.6597923667993304,0.4252722189382193
voles_begon_site_KCS_trapping_session_55.adj,40,57,0.43628605918612556,0.17843370080657045,0.5910428648833276,0.2375521974399424
voles_begon_site_KCS_trapping_session_56.adj,16,23,0.5815656438468937,0.32194729460354454,0.6716844412029217,0.3564846887827679
voles_begon_site_KCS_trapping_session_57.adj,22,24,0.4433023151755209,0.2454752931497936,0.5364960883026486,0.2548262297140471
voles_begon_site_KCS_trapping_session_58.adj,20,24,0.3875540135360568,0.26199175638030126,0.5839360964366442,0.28566570181549583
voles_begon_site_KCS_trapping_session_59.adj,34,49,0.3624017327840376,0.18829576847235155,0.6080230226015623,0.25681344014758606
voles_begon_site_KCS_trapping_session_62.adj,22,23,0.3716798267352727,0.21161282127718944,0.5197460608357194,0.24749252162470115
voles_begon_site_KCS_trapping_session_63.adj,17,18,0.4560867301351731,0.28233520932482875,0.5534806420391297,0.2844341416817158
voles_begon_site_KCS_trapping_session_64.adj,23,33,0.41855816809246665,0.291677632610639,0.637896696867715,0.30265566049882614
voles_begon_site_PLJ_trapping_session_01.adj,8,8,0.5483035714285714,0.3933035714285714,0.6250053232383185,0.3997263424167311
voles_begon_site_PLJ_trapping_session_02.adj,19,17,0.3330833344803525,0.21399778472452416,0.47823048390691103,0.2415862049508694
voles_begon_site_PLJ_trapping_session_03.adj,28,29,0.3078009611567011,0.18867938664077022,0.489338991902482,0.2165164181492412
voles_begon_site_PLJ_trapping_session_04.adj,49,66,0.2504710618413002,0.13111155986262407,0.552173983595631,0.20729113655258777
voles_begon_site_PLJ_trapping_session_05.adj,49,73,0.3339268302139808,0.15810479495462793,0.5944380699602342,0.22710261868131754
voles_begon_site_PLJ_trapping_session_06.adj,32,41,0.41610195616336226,0.23448195384683285,0.5652084709917301,0.23988680632329556
voles_begon_site_PLJ_trapping_session_07.adj,28,32,0.3678535996679349,0.18968686377089095,0.5300860401297467,0.23347430907205888
voles_begon_site_PLJ_trapping_session_08.adj,19,18,0.3686762075093506,0.23671970821229413,0.49889988112775296,0.2500383304857956
voles_begon_site_PLJ_trapping_session_09.adj,30,32,0.34624793665376985,0.17620568773400483,0.4943470600245215,0.21366003651931045
voles_begon_site_PLJ_trapping_session_10.adj,26,30,0.37283804900184103,0.22966479129996326,0.5414372133624232,0.24401458345103097
voles_begon_site_PLJ_trapping_session_11.adj,15,19,0.5363881180547847,0.32409787743121077,0.6324842484470272,0.3385189594427939
voles_begon_site_PLJ_trapping_session_12.adj,5,4,0.6302222222222222,0.4888888888888889,0.6074299042666667,0.4451245887111111
voles_begon_site_PLJ_trapping_session_13.adj,16,17,0.4419467106967106,0.28385014869389863,0.5630015672676062,0.2949540034276736
voles_begon_site_PLJ_trapping_session_14.adj,27,28,0.3061659723279465,0.17504761284426892,0.49311173505286,0.22016341028555364
voles_begon_site_PLJ_trapping_session_15.adj,48,59,0.3408208388079651,0.15116406482844688,0.5140542097649362,0.19241573624309544
voles_begon_site_PLJ_trapping_session_16.adj,32,33,0.29044168838624074,0.17532644782188514,0.47355158334266384,0.20103544782779395
voles_begon_site_PLJ_trapping_session_17.adj,31,39,0.3354752045692795,0.178736426946088,0.5598554335579371,0.23930350699282854
voles_begon_site_PLJ_trapping_session_18.adj,45,64,0.3226467537837906,0.14217448593844983,0.5812246250062626,0.22548055998487296
voles_begon_site_PLJ_trapping_session_19.adj,6,7,0.6977222222222221,0.6249999999999999,0.6935609656768519,0.49043482767685187
voles_begon_site_PLJ_trapping_session_20.adj,32,42,0.3866858638338073,0.2161055233890634,0.5751572349948796,0.24459954023860533
voles_begon_site_PLJ_trapping_session_21.adj,39,52,0.36172119417878856,0.14976757524877457,0.564976059502023,0.22650326488383654
voles_begon_site_PLJ_trapping_session_29.adj,42,47,0.23158076092869362,0.14186816703795999,0.48325113513307505,0.18784429557418442
voles_begon_site_PLJ_trapping_session_30.adj,22,21,0.3374505403463325,0.19753699811045716,0.4845446138480397,0.23272629633795866
voles_begon_site_PLJ_trapping_session_31.adj,27,37,0.45936984660067154,0.22463269742723466,0.6064978726394155,0.27247332728687784
voles_begon_site_PLJ_trapping_session_32.adj,8,10,0.7004186507936506,0.4327380952380952,0.6905534221497593,0.4498606444362674
voles_begon_site_PLJ_trapping_session_34.adj,6,5,0.6287499999999998,0.46666666666666656,0.6054493709259259,0.4231755398148148
voles_begon_site_PLJ_trapping_session_36.adj,9,7,0.4354250440917107,0.33668430335097,0.535983120526161,0.33544661959905847
voles_begon_site_PLJ_trapping_session_37.adj,7,7,0.6515238095238094,0.4222222222222222,0.6359716044852608,0.42198038035827656
voles_begon_site_PLJ_trapping_session_38.adj,9,8,0.5408201058201058,0.3384479717813051,0.5740916072360376,0.35702644570019987
voles_begon_site_PLJ_trapping_session_39.adj,5,6,0.7208888888888888,0.6222222222222222,0.7054734814844444,0.5371479814844444
voles_begon_site_PLJ_trapping_session_44.adj,10,10,0.5374722222222222,0.34809523809523807,0.5992573346912752,0.3616188119759048
voles_begon_site_PLJ_trapping_session_45.adj,42,62,0.3621798868833622,0.15633973259493544,0.601787790798277,0.23999649519913335
voles_begon_site_PLJ_trapping_session_47.adj,27,28,0.3678857412277809,0.20348061618362023,0.49311173505286,0.22016341028555364
voles_begon_site_PLJ_trapping_session_48.adj,47,60,0.29664791866944107,0.1702627335918646,0.5319655354215952,0.20080575877628137
voles_begon_site_PLJ_trapping_session_51.adj,15,20,0.4529026899026899,0.27376820710154043,0.6504982345802017,0.34964929322918803
voles_begon_site_PLJ_trapping_session_52.adj,16,14,0.33484755637880625,0.23692858067858066,0.49426528403745895,0.2635241994473236
voles_begon_site_PLJ_trapping_session_53.adj,12,11,0.3802984006734006,0.3023268398268398,0.5482855285128451,0.3155943350735557
voles_begon_site_PLJ_trapping_session_54.adj,16,23,0.5160192053317054,0.2941313605376105,0.6716844412029217,0.3564846887827679
voles_begon_site_PLJ_trapping_session_56.adj,10,8,0.4427304232804232,0.31976190476190475,0.5314688014763492,0.3254179601828466
voles_begon_site_PLJ_trapping_session_57.adj,11,9,0.4201150028422754,0.32799860072587345,0.5230872412874065,0.31123220034617516
voles_begon_site_PLJ_trapping_session_62.adj,38,42,0.25694671946879,0.13516348823760177,0.48670394731677774,0.19506284979812688
voles_begon_site_PLJ_trapping_session_63.adj,21,19,0.2992886131483359,0.19987885910781383,0.4694723122007683,0.2294568254311887
voles_begon_site_ROB_trapping_session_03.adj,49,73,0.3367714124090142,0.14626749312836637,0.5944380699602342,0.22710261868131754
voles_begon_site_ROB_trapping_session_07.adj,50,59,0.24777985602866456,0.1234956183904995,0.4926428908308623,0.18167741263708795
voles_begon_site_ROB_trapping_session_08.adj,36,32,0.20000013663617638,0.1321839950360908,0.3996804188488694,0.16740577356266903
voles_begon_site_ROB_trapping_session_09.adj,26,30,0.29630319152265455,0.1771782413930648,0.5414372133624232,0.24401458345103097
voles_begon_site_ROB_trapping_session_10.adj,40,53,0.4392502133536283,0.18122923831956686,0.5607959645495042,0.223202996504642
voles_begon_site_ROB_trapping_session_15.adj,24,24,0.2995700357154987,0.17795754335693537,0.492298630405995,0.22912320512638476
voles_begon_site_ROB_trapping_session_18.adj,49,59,0.24872729358248494,0.12318044139616162,0.5029149344538596,0.18658698775281915
voles_begon_site_ROB_trapping_session_19.adj,42,47,0.2151499660780413,0.1336568721012811,0.48325113513307505,0.18784429557418442
voles_begon_site_ROB_trapping_session_20.adj,48,54,0.24928364284674043,0.13069555114250317,0.4743710586197693,0.17698895064393996
voles_begon_site_ROB_trapping_session_26.adj,41,48,0.20418420969557027,0.13451133560338197,0.5048335663587347,0.19747013663942922
voles_begon_site_ROB_trapping_session_30.adj,38,45,0.2924187241624643,0.17792614330240647,0.5167921374095951,0.20719756947675183
voles_begon_site_ROB_trapping_session_31.adj,25,24,0.3527193401580048,0.20629307167608424,0.47079752217115256,0.21706784381180863
voles_begon_site_ROB_trapping_session_32.adj,13,12,0.4785833141217757,0.32007878161724324,0.5385789808378989,0.30191124650863843
voles_begon_site_ROB_trapping_session_34.adj,5,5,0.6915555555555555,0.5111111111111111,0.6614279923822222,0.48947554438222224
voles_begon_site_ROB_trapping_session_44.adj,15,14,0.39070750977417645,0.24498785165451833,0.523698738872239,0.28148847264158855
voles_begon_site_ROB_trapping_session_48.adj,40,39,0.261752674621961,0.13121100333455343,0.42727145781639225,0.1704208586619044
voles_begon_site_ROB_trapping_session_53.adj,20,18,0.313379315948356,0.20934212402091662,0.47463883413172864,0.23626231405617718
voles_begon_site_ROB_trapping_session_56.adj,15,16,0.4568102514769182,0.28034829368162706,0.5708511626512147,0.30463133585908186
voles_begon_site_ROB_trapping_session_57.adj,30,32,0.33283630791159435,0.1753652178590522,0.4943470600245215,0.21366003651931045
voles_begon_site_ROB_trapping_session_58.adj,46,53,0.2489769359622898,0.12654937369467517,0.48857958994778894,0.18470693041603908
voles_begon_site_ROB_trapping_session_63.adj,44,61,0.3149251799131294,0.1639420204545031,0.5726071751061892,0.2229672011033821
voles_begon_site_ROB_trapping_session_64.adj,24,22,0.3348587128253594,0.21000953195253685,0.45858053552926903,0.21583257139533374
UNweighted_zebra_interaction.adj,27,111,0.6985886038757005,0.42243231447148694,0.8879989554856067,0.5425015516972126
tortoise_sah_network_CS_aggregate_year_2006_season_active.adj,14,7,0.33212053290624705,0.22306199091913376,0.36727428459398276,0.2283563940367141
tortoise_sah_network_CS_aggregate_year_2007_season_active.adj,25,35,0.5033963768436187,0.2258996128423508,0.621437951583559,0.2865261989505602
tortoise_sah_network_CS_aggregate_year_2008_season_active.adj,24,35,0.5125267520426146,0.2545277283752908,0.6410866042752909,0.3013618263716808
tortoise_sah_network_CS_aggregate_year_2009_season_active.adj,25,27,0.3400207364028362,0.1941472323302449,0.5178629782774083,0.23600638707762914
tortoise_sah_network_CS_aggregate_year_2010_season_active.adj,28,38,0.4105966718982078,0.20020590149544243,0.6001779481474271,0.26654663914415305
tortoise_sah_network_CS_aggregate_year_2011_season_active.adj,31,14,0.21065532366519688,0.13040533979226915,0.23673283650294066,0.1308148344359699
tortoise_sah_network_CS_aggregate_year_2011_season_inactive.adj,31,8,0.1690463758029008,0.11947727960541481,0.18130419975672693,0.11919100370259791
tortoise_sah_network_CS_aggregate_year_2012_season_active.adj,38,20,0.23535486009439174,0.11556433938652749,0.2379844427663675,0.11935013915771446
tortoise_sah_network_CS_aggregate_year_2013_season_active.adj,38,16,0.19690505513235823,0.10824535229729434,0.20339605649298703,0.11177927530889631
tortoise_sah_network_CS_aggregate_year_2013_season_inactive.adj,33,6,0.14936892251742306,0.11091357024866762,0.1566989905531179,0.11110748041144505
tortoise_sah_network_HW_aggregate_year_2009_season_active.adj,21,9,0.2717211562114996,0.16369743497120762,0.28042677052519804,0.1686043092603137
